apartment_id,apartment_name,apartment_address,school_count
1934,현대아이파크,서울특별시 강서구 염창동 282-19,9
1339,현대아파트,서울특별시 서초구 서초동 1346,9
1292,현대타운,서울특별시 서초구 양재동 16-28,9
2828,현대파크빌,서울특별시 광진구 광장동 577,9
4593,현대파크빌라트,서울특별시 송파구 방이동 190-1,9
3093,현대프라임,서울특별시 광진구 구의동 631-1,9
3747,호수1차A동,서울특별시 구로구 궁동 112-10,9
3752,호수2차B동,서울특별시 구로구 궁동 112-9,9
3607,화계맨숀,서울특별시 강북구 수유동 461-13,9
4222,화곡1차보람더하임,서울특별시 강서구 화곡동 1087,9
1543,화이트캐슬,서울특별시 성동구 옥수동 436-6,9
2066,효성,서울특별시 구로구 구로동 110-10,9
854,휴먼아파트A,서울특별시 관악구 봉천동 1644-26,9
672,힐스테이트 상도 센트럴파크,서울특별시 동작구 상도동 531,9
1285,(1101-1),서울특별시 영등포구 대림동 1101-1,8
1180,(23-42),서울특별시 은평구 신사동 23-42,8
2216,(740-25),서울특별시 구로구 구로동 740-25,8
2176,(741-7),서울특별시 구로구 구로동 741-7,8
2218,(742-58),서울특별시 구로구 구로동 742-58,8
2145,(742-64),서울특별시 구로구 구로동 742-64,8
2161,(743-26),서울특별시 구로구 구로동 743-26,8
2111,(743-33),서울특별시 구로구 구로동 743-33,8
2192,(743-55),서울특별시 구로구 구로동 743-55,8
2141,(743-60),서울특별시 구로구 구로동 743-60,8
4240,AndPra레지던스,서울특별시 강서구 화곡동 918-25,8
1053,CJ나인파크,서울특별시 용산구 문배동 24-6,8
3290,DMC자이2단지,서울특별시 은평구 증산동 223-28,8
2788,SK리더스뷰남산,서울특별시 중구 회현동1가 206,8
4327,SPACE(920-5),서울특별시 강서구 화곡동 920-5,8
1683,e편한세상 수색 에코포레,서울특별시 은평구 수색동 415-1,8
3729,가양2단지(성지),서울특별시 강서구 가양동 1461,8
4447,강남서해그랑블,서울특별시 강남구 역삼동 796-29,8
1440,강남태영데시앙루브,서울특별시 서초구 서초동 1303-35,8
4319,강동,서울특별시 강서구 화곡동 29-79,8
985,강동한신휴플러스,서울특별시 강동구 길동 414-10,8
4316,강서뉴,서울특별시 강서구 화곡동 918-12,8
4469,개나리SK뷰,서울특별시 강남구 역삼동 716-3,8
1150,개성하이뷰,서울특별시 은평구 신사동 7-11,8
2380,개포현대6차,서울특별시 강남구 개포동 1242-2,8
581,거성푸르뫼2,서울특별시 구로구 개봉동 60-82,8
3026,경남,서울특별시 강남구 도곡동 967,8
164,경남아너스빌,서울특별시 광진구 자양동 666-28,8
3968,경덕,서울특별시 송파구 삼전동 72-9,8
2454,경헌그린아파트,서울특별시 성북구 장위동 315,8
586,고운아파트,서울특별시 구로구 개봉동 484,8
227,공성,서울특별시 동대문구 제기동 892-65,8
4393,관악산휴먼시아1단지,서울특별시 관악구 신림동 1735-1,8
206,광진하우스토리한강,서울특별시 광진구 자양동 813,8
3668,교수(B),서울특별시 서대문구 홍은동 277-148,8
2033,구로두산,서울특별시 구로구 구로동 1265,8
2029,구로현대,서울특별시 구로구 구로동 1256,8
1164,굿모닝기룡(369-0),서울특별시 은평구 신사동 369,8
4204,궁전(912-1)B동,서울특별시 강서구 화곡동 912-1,8
4281,궁전A동,서울특별시 강서구 화곡동 911-14,8
2146,궁전아트빌라,서울특별시 구로구 구로동 740-29,8
2248,그랑프리,서울특별시 구로구 오류동 11-3,8
4200,그레이스(786-10),서울특별시 강서구 화곡동 786-10,8
152,그린트리,서울특별시 광진구 중곡동 130-1,8
2827,극동2,서울특별시 광진구 광장동 218-1,8
4040,극동늘푸른,서울특별시 노원구 상계동 1128,8
2092,근상프리즘,서울특별시 구로구 구로동 1283,8
2224,금강,서울특별시 구로구 오류동 335,8
2590,금정노블,서울특별시 서초구 반포동 81-8,8
1848,금호1,서울특별시 양천구 목동 934,8
1833,금호어울림,서울특별시 양천구 목동 951,8
186,기산빌라트,서울특별시 광진구 자양동 643-19,8
4142,길훈,서울특별시 은평구 응암동 122-30,8
2787,남산롯데캐슬아이리스,서울특별시 중구 회현동1가 208,8
3060,남산트라팰리스,서울특별시 중구 남대문로5가 827,8
3547,내일쎄닛빌,서울특별시 강동구 암사동 466-3,8
1035,노바,서울특별시 강동구 둔촌동 61-9,8
4652,노블네스트,서울특별시 강동구 성내동 542,8
3802,노블하우스(803-8),서울특별시 서초구 방배동 803-8,8
4044,뉴-동부아파트,서울특별시 노원구 상계동 95-6,8
3697,뉴서울,서울특별시 마포구 망원동 412-19,8
1171,뉴서울(277-19),서울특별시 은평구 신사동 277-19,8
1176,뉴서울(277-2),서울특별시 은평구 신사동 277-2,8
973,다성이즈빌(349-1),서울특별시 강동구 길동 349-1,8
946,다성팰리스,서울특별시 강동구 길동 358-3,8
4227,다울,서울특별시 강서구 화곡동 1061-34,8
2886,다울(178-10),서울특별시 중랑구 면목동 178-10,8
2890,다울(178-9),서울특별시 중랑구 면목동 178-9,8
2872,다울101동,서울특별시 중랑구 면목동 178-50,8
660,당산금호어울림,서울특별시 영등포구 당산동4가 95,8
1257,당산한양,서울특별시 영등포구 당산동3가 2-6,8
656,당산현대5차,서울특별시 영등포구 당산동4가 30-1,8
179,대동,서울특별시 광진구 자양동 784-1,8
4006,대성,서울특별시 용산구 신창동 77-27,8
4008,대성2차,서울특별시 용산구 용문동 38-235,8
4325,"대성3,4호(379-58,나동)",서울특별시 강서구 화곡동 379-58,8
2327,대영테크빌,서울특별시 동작구 상도1동 328-18,8
1081,대우,서울특별시 성동구 금호동4가 800,8
3045,대우디오빌,서울특별시 강남구 도곡동 952,8
4581,대우아이빌멤버스(891-26),서울특별시 강남구 대치동 891-26,8
4554,대우아이빌명문가(891-23),서울특별시 강남구 대치동 891-23,8
2720,대우한강베네시티,서울특별시 강동구 천호동 425-5,8
4108,대운브랜뉴,서울특별시 은평구 응암동 118-12,8
3567,대은팰리스뷰(101),서울특별시 강동구 암사동 503-31,8
4568,대치동우정에쉐르1,서울특별시 강남구 대치동 891-28,8
4075,대호아파트,서울특별시 은평구 불광동 629,8
2953,더조은홈,서울특별시 강북구 번동 410-32,8
2069,덕영드림,서울특별시 구로구 구로동 1282,8
3050,도곡2차IPARK,서울특별시 강남구 도곡동 969,8
3041,도곡3차아이파크,서울특별시 강남구 도곡동 970,8
3054,도곡푸르지오,서울특별시 강남구 도곡동 949-1,8
4229,도양라비앙아파트,서울특별시 강서구 화곡동 918-14,8
3984,도현블랑빌,서울특별시 중구 신당동 432-2164,8
613,독산동한양수자인,서울특별시 금천구 독산동 1144,8
4648,동방,서울특별시 강동구 성내동 407-2,8
541,동서,서울특별시 양천구 신월동 1069,8
2861,동성네스트빌,서울특별시 중랑구 면목동 181-30,8
3914,동아,서울특별시 서초구 잠원동 157,8
1925,동아3,서울특별시 강서구 염창동 258-1,8
1263,동아에코빌,서울특별시 영등포구 도림동 165-1,8
3561,동양넥스빌,서울특별시 강동구 암사동 501-4,8
3403,동양부로미(926-4),서울특별시 양천구 신정동 926-4,8
2870,동원베네스트,서울특별시 중랑구 면목동 1508,8
1420,동원베네스트아파트,서울특별시 서초구 서초동 1350-13,8
2974,동일1차,서울특별시 서대문구 홍제동 312-240,8
1227,동일스위트리버2차,서울특별시 강서구 방화동 895,8
2939,동일스카이,서울특별시 성북구 정릉동 800-95,8
1886,동해아파트,서울특별시 양천구 목동 405-293,8
4277,동호그린,서울특별시 강서구 화곡동 346-35,8
1040,동호리츠빌,서울특별시 강동구 둔촌동 61-12,8
3232,동호스카이,서울특별시 은평구 녹번동 141-8,8
3292,두성,서울특별시 은평구 증산동 185-19,8
3878,두원,서울특별시 서초구 방배동 473-1,8
2851,두원,서울특별시 중랑구 면목동 1521,8
516,두원빌드피아(444-7),서울특별시 양천구 신월동 444-7,8
469,두원빌드피아(510-3),서울특별시 양천구 신월동 510-3,8
1008,둔촌푸르지오,서울특별시 강동구 둔촌동 630,8
4644,드림스빌,서울특별시 강동구 성내동 508-2,8
2587,드림팰리스,서울특별시 서초구 반포동 82-4,8
2418,뚝섬현대,서울특별시 성동구 성수동1가 13-157,8
980,라인,서울특별시 강동구 길동 365-1,8
2955,래미안도봉,서울특별시 도봉구 도봉동 655,8
3148,래미안장안2차,서울특별시 동대문구 장안동 329-3,8
3293,럭스빌(101동),서울특별시 은평구 증산동 174-5,8
3284,럭스빌(102동),서울특별시 은평구 증산동 174-3,8
2588,레베빌,서울특별시 서초구 반포동 86-2,8
3545,로얄,서울특별시 송파구 거여동 551-11,8
198,로얄동아,서울특별시 광진구 자양동 644,8
4260,로얄홈타운(103동),서울특별시 강서구 화곡동 928-27,8
1085,롯데,서울특별시 성동구 금호동4가 1250,8
3871,롯데빌라트2차,서울특별시 서초구 방배동 987-3,8
468,롯데캐슬(1057-1),서울특별시 양천구 신월동 1057-1,8
4445,롯데캐슬노블,서울특별시 강남구 역삼동 835-68,8
3146,르메이에르장안타운3차,서울특별시 동대문구 장안동 337-3,8
3173,르미에르장안타운5차,서울특별시 동대문구 장안동 335-8,8
1772,리베르떼-빌(LibertVille),서울특별시 서대문구 연희동 37-1,8
3190,리치,서울특별시 동대문구 장안동 385-2,8
3850,리치팰리스,서울특별시 서초구 방배동 808-8,8
318,마고정3단지센트레빌(310~322동)BL2-3,서울특별시 은평구 진관동 107,8
338,마고정3단지센트레빌(323~335동)BL2-2,서울특별시 은평구 진관동 105,8
1953,마곡엠밸리7단지,서울특별시 강서구 마곡동 743-4,8
1211,마곡중앙하이츠아파트,서울특별시 강서구 방화동 852,8
961,메트로아파트,서울특별시 강동구 길동 388-5,8
4137,명남(122-10),서울특별시 은평구 응암동 122-10,8
1159,명남(23-45),서울특별시 은평구 신사동 23-45,8
3286,명남태봉,서울특별시 은평구 증산동 202-7,8
3356,목동2삼성래미안,서울특별시 양천구 신정동 1295,8
1807,목동성원,서울특별시 양천구 목동 763-1,8
667,문래건영,서울특별시 영등포구 문래동3가 93-1,8
3278,문영마운틴(167-2),서울특별시 은평구 증산동 167-2,8
3073,미소가,서울특별시 용산구 후암동 55-24,8
2476,미아신구,서울특별시 강북구 미아동 1352,8
3691,미주,서울특별시 서대문구 홍은동 274-59,8
2247,미진주택B동,서울특별시 구로구 오류동 12-2,8
3404,밀레스트,서울특별시 양천구 신정동 891-1,8
320,박석고개1단지힐스테이트(116~131동)BL2-1,서울특별시 은평구 진관동 102,8
2582,반포샤인힐4차,서울특별시 서초구 반포동 82-19,8
2573,반포서래빌,서울특별시 서초구 반포동 87-7,8
2583,반포팰리스,서울특별시 서초구 반포동 728-7,8
4102,밝은문,서울특별시 은평구 응암동 427-113,8
3826,방배CJ나인빌1차,서울특별시 서초구 방배동 889-5,8
3870,방배CJ나인빌2차,서울특별시 서초구 방배동 889-6,8
3819,방배갤러리,서울특별시 서초구 방배동 806-3,8
3898,방배대우멤버스카운티201,서울특별시 서초구 방배동 809-26,8
3853,방배롯데캐슬로제,서울특별시 서초구 방배동 849-30,8
3806,방배씨티(보성),서울특별시 서초구 방배동 836-1,8
3799,방배아크로타워,서울특별시 서초구 방배동 923-6,8
3768,방배우성,서울특별시 서초구 방배동 2525,8
3863,방배힐2차,서울특별시 서초구 방배동 808-11,8
4132,벧엘블레스빌,서울특별시 은평구 응암동 119-16,8
3865,벨루체팰리스,서울특별시 서초구 방배동 808-10,8
1079,벽산,서울특별시 성동구 사근동 314,8
2080,보광,서울특별시 구로구 구로동 440,8
4036,보람그린APT101동,서울특별시 노원구 상계동 1090-2,8
2088,보람쉬움,서울특별시 구로구 구로동 1271,8
3544,보화2차,서울특별시 송파구 거여동 258-7,8
820,봉천두솔,서울특별시 관악구 봉천동 1526-16,8
3605,부강쉐르빌,서울특별시 강북구 수유동 281-51,8
659,브라운스톤당산,서울특별시 영등포구 당산동4가 98,8
3796,브라운스톤방배,서울특별시 서초구 방배동 899-16,8
1414,브라운스톤서초(1677-1),서울특별시 서초구 서초동 1677-1,8
2725,브라운스톤암사아파트,서울특별시 강동구 천호동 288-29,8
4548,블루밍하우스,서울특별시 강남구 삼성동 64-4,8
1640,비선아파트,서울특별시 노원구 공릉동 109,8
2604,비엥에뜨르,서울특별시 서초구 반포동 86-5,8
3882,비젼21(2차),서울특별시 서초구 방배동 849-1,8
2900,산솔트윈,서울특별시 중랑구 망우동 461-12,8
2571,산호아파트,서울특별시 서초구 반포동 741-5,8
1233,삼도,서울특별시 강서구 방화동 140-2,8
3470,삼명,서울특별시 구로구 고척동 97-3,8
496,삼백,서울특별시 양천구 신월동 440-10,8
143,삼보글로벌101동,서울특별시 광진구 중곡동 647-1,8
1149,삼부,서울특별시 은평구 신사동 361,8
2835,삼성광장2,서울특별시 광진구 광장동 453-1,8
4174,삼성다빈치(917-14),서울특별시 강서구 화곡동 917-14,8
4535,삼성루첸시아,서울특별시 강남구 삼성동 64-6,8
4513,삼성리치빌1,서울특별시 강남구 삼성동 52-9,8
3641,삼성브래뉴,서울특별시 도봉구 창동 443-1,8
2345,삼성아파트,서울특별시 동작구 사당동 1037-9,8
4007,삼성하이츠,서울특별시 용산구 용문동 38-76,8
3710,삼우하이뷰,서울특별시 마포구 망원동 381-9,8
4079,삼익(217-9),서울특별시 은평구 불광동 217-9,8
4294,삼익플로리아,서울특별시 강서구 화곡동 900-39,8
400,삼정그린뷰,서울특별시 양천구 신월동 1041,8
1933,삼천리,서울특별시 강서구 염창동 70-20,8
3815,삼호한숲,서울특별시 서초구 방배동 1030-1,8
1445,삼환바우스,서울특별시 서초구 서초동 1677-11,8
4347,상아,서울특별시 영등포구 당산동5가 4-13,8
4565,상지리츠빌카일룸(1009-4),서울특별시 강남구 대치동 1009-4,8
612,상진지오벨리A,서울특별시 금천구 독산동 1017-8,8
649,상진지오벨리B,서울특별시 금천구 독산동 1017-24,8
4656,샤인빌(A동),서울특별시 강동구 성내동 382-1,8
4139,서강스카이빌2,서울특별시 은평구 응암동 116-17,8
4105,서강스카이빌3(116-24),서울특별시 은평구 응암동 116-24,8
4201,서부인터빌아파트,서울특별시 강서구 화곡동 1074-18,8
1449,서초4현대,서울특별시 서초구 서초동 1684,8
1394,서초교대e편한세상,서울특별시 서초구 서초동 1686-9,8
1418,서초대우아이빌,서울특별시 서초구 서초동 1675-11,8
1341,서초동삼성쉐르빌2,서울특별시 서초구 서초동 1330,8
1458,서초동에지앙,서울특별시 서초구 서초동 1679-6,8
1416,서초두산위브트레지움,서울특별시 서초구 서초동 1310-4,8
1332,서초롯데캐슬프레지던트,서울특별시 서초구 서초동 1681-8,8
1491,서초타워시티빌,서울특별시 서초구 서초동 1310-9,8
1429,서초파라곤,서울특별시 서초구 서초동 1327-29,8
3960,석촌,서울특별시 송파구 석촌동 216-4,8
3957,석촌호수효성해링턴타워,서울특별시 송파구 석촌동 24-3,8
4562,선릉역대우아이빌(890-49),서울특별시 강남구 대치동 890-49,8
4567,선릉역풍림아이원레몬,서울특별시 강남구 대치동 890-54,8
3880,선영베스트,서울특별시 서초구 방배동 849-24,8
3464,성광빌딩,서울특별시 구로구 신도림동 309-6,8
1810,성보,서울특별시 양천구 목동 773-5,8
311,성북맨션,서울특별시 노원구 월계동 383-40,8
4150,성산시영(유원),서울특별시 마포구 성산동 446,8
2415,성수파크빌,서울특별시 성동구 성수동1가 685-191,8
1931,성원,서울특별시 강서구 염창동 295,8
3518,성원나이스,서울특별시 관악구 남현동 602-189,8
2849,성원상떼빌,서울특별시 중랑구 면목동 1515,8
4220,성재센트리움,서울특별시 강서구 화곡동 918-38,8
3942,성진준빌라트,서울특별시 서초구 잠원동 48-5,8
4253,세림아파트,서울특별시 강서구 화곡동 917-4,8
4273,세양(453-5),서울특별시 강서구 화곡동 453-5,8
641,세진(1037-31),서울특별시 금천구 독산동 1037-31,8
4242,세한(410-150),서울특별시 강서구 화곡동 410-150,8
3139,센시티16,서울특별시 동대문구 답십리동 488-18,8
2882,솔루테아파트,서울특별시 중랑구 면목동 1523,8
4318,송민,서울특별시 강서구 화곡동 900-44,8
316,송암,서울특별시 노원구 월계동 496-2,8
1928,송촌,서울특별시 강서구 염창동 264-18,8
1813,수산팰리스,서울특별시 양천구 목동 541,8
593,수영힐(가동),서울특별시 구로구 개봉동 61-2,8
594,수영힐(나동),서울특별시 구로구 개봉동 63-15,8
4250,승윤노블리안,서울특별시 강서구 화곡동 916-14,8
114,시범,서울특별시 용산구 한남동 1-349,8
2265,시흥동월드메르디앙,서울특별시 금천구 시흥동 806,8
1274,신대림자이1단지,서울특별시 영등포구 대림동 1121,8
1284,신대림자이2단지,서울특별시 영등포구 대림동 1122,8
2031,신도림태영타운,서울특별시 구로구 구로동 1267,8
3459,신도림팰러티움,서울특별시 구로구 신도림동 412-3,8
4101,신동아,서울특별시 은평구 응암동 197-78,8
3789,신동아,서울특별시 서초구 방배동 988-1,8
1392,신동아아파트(1차),서울특별시 서초구 서초동 1333,8
3939,신반포11,서울특별시 서초구 잠원동 58-24,8
3932,신반포17,서울특별시 서초구 잠원동 58-22,8
1140,신사동한신휴플러스,서울특별시 은평구 신사동 365,8
1135,신사씨티,서울특별시 은평구 신사동 297,8
2390,신사아크존2,서울특별시 강남구 신사동 606-2,8
1569,신설동역대우아이빌1,서울특별시 동대문구 용두동 236-1,8
2873,신성,서울특별시 중랑구 면목동 1519,8
399,신성미소지움3차아파트,서울특별시 양천구 신월동 1045,8
2392,신성아파트101동,서울특별시 강남구 신사동 622,8
1173,신아,서울특별시 은평구 신사동 6-5,8
853,신양,서울특별시 관악구 봉천동 1511-29,8
401,신월시영,서울특별시 양천구 신월동 987-1,8
4144,신촌태영데시앙,서울특별시 마포구 창전동 439,8
3774,신한엔시모,서울특별시 서초구 방배동 802-4,8
1547,쌍용남산플래티넘,서울특별시 중구 회현동2가 87,8
4444,쌍용플레티넘밸류,서울특별시 강남구 역삼동 826-37,8
2602,써니힐,서울특별시 서초구 반포동 701-31,8
1336,아남,서울특별시 서초구 서초동 1641-13,8
2374,아람손프라자/비바빌,서울특별시 강남구 개포동 1164-7,8
2869,아람플러스,서울특별시 중랑구 면목동 472-8,8
3950,아시아선수촌아파트,서울특별시 송파구 잠실동 86,8
3899,아이리스,서울특별시 서초구 방배동 1021-9,8
1059,아크로타워,서울특별시 용산구 문배동 24-21,8
3976,아키스,서울특별시 송파구 오금동 80-14,8
1872,애드웰(774-10),서울특별시 양천구 목동 774-10,8
703,약수맨션,서울특별시 동작구 상도동 211-1,8
4465,에레프,서울특별시 강남구 역삼동 831-29,8
989,에이스빌(370-3),서울특별시 강동구 길동 370-3,8
4287,에이원B둥,서울특별시 강서구 화곡동 46-410,8
4439,역삼IPARK,서울특별시 강남구 역삼동 713-11,8
4459,역삼동우정에쉐르1,서울특별시 강남구 역삼동 826-29,8
4472,역삼동월드메르디앙,서울특별시 강남구 역삼동 795-41,8
4502,역삼카이스아파트,서울특별시 강남구 역삼동 836-35,8
2664,연지토성,서울특별시 송파구 풍납동 400-5,8
1908,염창동한강우성,서울특별시 강서구 염창동 66-9,8
3845,영진,서울특별시 서초구 방배동 836-4,8
3642,영창하모니A,서울특별시 도봉구 창동 582-21,8
1542,예건네스빌,서울특별시 성동구 옥수동 365-11,8
2594,예당하우스,서울특별시 서초구 반포동 577-5,8
3321,예원,서울특별시 마포구 중동 58-39,8
965,예전이룸1차,서울특별시 강동구 길동 242-6,8
3368,예지보금자리(101동),서울특별시 양천구 신정동 927-9,8
4135,예청B,서울특별시 은평구 응암동 122-12,8
1536,옥수어울림,서울특별시 성동구 옥수동 560,8
2279,와이즈플레이스,서울특별시 금천구 시흥동 882-61,8
1568,용두아파트,서울특별시 동대문구 용두동 39-446,8
2857,용마산금호어울림,서울특별시 중랑구 면목동 1525,8
1139,우공101동,서울특별시 은평구 신사동 278-1,8
1168,우공102동,서울특별시 은평구 신사동 278-34,8
4257,우공팰리스,서울특별시 강서구 화곡동 916-32,8
314,우남그랜드,서울특별시 노원구 월계동 930,8
474,우당,서울특별시 양천구 신월동 506-1,8
332,우물골2단지두산위브(204~208동)BL2-5,서울특별시 은평구 진관동 83,8
331,우물골2단지두산위브(223~244동)BL2-7,서울특별시 은평구 진관동 84,8
2062,우민늘푸른,서울특별시 구로구 구로동 1279,8
2050,우방,서울특별시 구로구 구로동 642-46,8
2450,우방아파트,서울특별시 성북구 장위동 312,8
2823,우성2차,서울특별시 성동구 성수동2가 837,8
204,우성5,서울특별시 광진구 자양동 553-41,8
2615,우성아파트,서울특별시 강남구 청담동 11-25,8
2070,우성에비뉴,서울특별시 구로구 구로동 1284,8
3550,우암쎈스뷰,서울특별시 강동구 암사동 463-18,8
4320,우진,서울특별시 강서구 화곡동 915-21,8
3051,원팰리스,서울특별시 강남구 도곡동 952-14,8
2153,월드,서울특별시 구로구 구로동 1262,8
4420,월드,서울특별시 관악구 신림동 667-16,8
4092,월드그린,서울특별시 은평구 불광동 8-51,8
244,월드메르디앙,서울특별시 중랑구 묵동 392,8
1403,월드메르디앙A,서울특별시 서초구 서초동 1634-9,8
1326,월드빌,서울특별시 서초구 양재동 20-18,8
4110,월드빌(120-6),서울특별시 은평구 응암동 120-6,8
3901,월드빌리지,서울특별시 서초구 방배동 838-1,8
2983,월드컵현대,서울특별시 서대문구 북가좌동 371-1,8
4205,웰라이빌,서울특별시 강서구 화곡동 927-1,8
4175,위하우스아파트,서울특별시 강서구 화곡동 916-2,8
3887,윈저빌,서울특별시 서초구 방배동 806-5,8
4207,유림노르웨이숲(919-1),서울특별시 강서구 화곡동 919-1,8
1131,유성,서울특별시 은평구 신사동 23-44,8
1735,유성아이비아파트,서울특별시 은평구 대조동 14-320,8
1343,유원서초,서울특별시 서초구 서초동 1687,8
2483,은진스톤하우스21차,서울특별시 강북구 미아동 198-16,8
1147,은평신사두산위브,서울특별시 은평구 신사동 370,8
1944,이너스내안에201동,서울특별시 강서구 염창동 245-1,8
1581,이문2차푸르지오,서울특별시 동대문구 이문동 427,8
1057,이안용산1차(101동),서울특별시 용산구 문배동 11-14,8
1061,이안용산1차(102동),서울특별시 용산구 문배동 7-6,8
1054,이안용산1차(103동),서울특별시 용산구 문배동 11-29,8
1056,이안용산3차,서울특별시 용산구 문배동 40-39,8
1058,이안용산프리미어,서울특별시 용산구 문배동 3-3,8
2789,이지-빌,서울특별시 중구 회현동1가 100-12,8
4177,일광,서울특별시 강서구 화곡동 343-33,8
4331,일광2차,서울특별시 강서구 화곡동 343-21,8
4186,일성스카이빌,서울특별시 강서구 화곡동 914-3,8
1924,일신건영휴먼빌,서울특별시 강서구 염창동 298,8
4314,일현세일,서울특별시 강서구 화곡동 901-10,8
3283,자선메르시안(102),서울특별시 은평구 증산동 174-14,8
3285,자선메르시안(103),서울특별시 은평구 증산동 174-2,8
4123,자선메르시안(119-15),서울특별시 은평구 응암동 119-15,8
184,자양10차현대홈타운,서울특별시 광진구 자양동 792,8
163,자양2현대,서울특별시 광진구 자양동 761,8
159,자양8차현대홈타운,서울특별시 광진구 자양동 789,8
190,자양동현대,서울특별시 광진구 자양동 645-5,8
188,자양삼성,서울특별시 광진구 자양동 787,8
167,자양현대6,서울특별시 광진구 자양동 786,8
1499,잠실시그마타워,서울특별시 송파구 신천동 7-19,8
3924,잠원중앙하이츠(A동),서울특별시 서초구 잠원동 71-15,8
3672,장성미모아,서울특별시 서대문구 홍은동 274-60,8
709,장승,서울특별시 동작구 상도동 212-99,8
2935,정릉성원상떼빌,서울특별시 성북구 정릉동 1019,8
4596,정우아트빌A,서울특별시 송파구 방이동 134-1,8
4600,정우아트빌B,서울특별시 송파구 방이동 134-8,8
1165,정은노블스B,서울특별시 은평구 신사동 23-53,8
3164,정은스카이빌101동,서울특별시 동대문구 장안동 327,8
1786,제니스APT,서울특별시 서대문구 연희동 171-10,8
4208,제일에비앙,서울특별시 강서구 화곡동 901-7,8
3039,조이너스도곡,서울특별시 강남구 도곡동 950-19,8
4284,주얼리,서울특별시 강서구 화곡동 396-17,8
150,중곡동광덕,서울특별시 광진구 중곡동 683,8
4278,중앙(931-9),서울특별시 강서구 화곡동 931-9,8
4386,중앙궁전빌라트,서울특별시 동작구 흑석동 191-8,8
2087,중앙하이츠,서울특별시 구로구 구로동 685-124,8
3277,증산중앙하이츠,서울특별시 은평구 증산동 248,8
4492,지석천평대,서울특별시 강남구 역삼동 789-29,8
1916,지오빌,서울특별시 강서구 염창동 57,8
1652,진주브라운,서울특별시 노원구 공릉동 585-6,8
2393,진흥아마란스,서울특별시 강남구 신사동 626-1,8
4129,진흥펠리체,서울특별시 은평구 응암동 104-25,8
4216,찬누리,서울특별시 강서구 화곡동 916-11,8
669,창건애드웰,서울특별시 영등포구 양평동1가 270,8
4231,천우네오젠9차,서울특별시 강서구 화곡동 916-6,8
4234,천우중앙,서울특별시 강서구 화곡동 1072-22,8
2620,청담2차이-편한세상(205동),서울특별시 강남구 청담동 15-21,8
2640,청담아르지움,서울특별시 강남구 청담동 32,8
2106,청송빌라,서울특별시 구로구 구로동 740-1,8
4419,청암두산위브센티움,서울특별시 관악구 신림동 86-3,8
1019,청원파크빌,서울특별시 강동구 둔촌동 90,8
187,청정(A),서울특별시 광진구 자양동 24-28,8
220,청정(B),서울특별시 광진구 자양동 24-31,8
4626,코오롱(1차),서울특별시 강동구 성내동 196-8,8
4272,크로스캐슬,서울특별시 강서구 화곡동 918-6,8
3143,클래식타워,서울특별시 동대문구 답십리동 493-5,8
470,탑건위너빌,서울특별시 양천구 신월동 418-4,8
981,탑건위너빌1,서울특별시 강동구 길동 229-3,8
968,태성,서울특별시 강동구 길동 360-5,8
4299,태승,서울특별시 강서구 화곡동 887-11,8
4094,태양아파트,서울특별시 은평구 불광동 16-61,8
3717,태영,서울특별시 마포구 망원동 422-11,8
4275,태영,서울특별시 강서구 화곡동 918-18,8
4283,태영그린(917-16),서울특별시 강서구 화곡동 917-16,8
2432,태영데시앙1,서울특별시 중랑구 상봉동 497,8
2207,태영빌라2,서울특별시 구로구 구로동 740-79,8
1909,태진한솔,서울특별시 강서구 염창동 263,8
4213,태창네스트힐,서울특별시 강서구 화곡동 1146,8
1830,트라팰리스이스턴에비뉴,서울특별시 양천구 목동 962-1,8
4269,트리움팰리스,서울특별시 강서구 화곡동 925-26,8
212,파라다이스리버빌,서울특별시 광진구 자양동 690-58,8
3821,파인빌리지,서울특별시 서초구 방배동 843-1,8
3360,팰리스필,서울특별시 양천구 신정동 872-6,8
4661,포레스(A동),서울특별시 강동구 성내동 111-64,8
3864,폴라씨엘로,서울특별시 서초구 방배동 840-4,8
4423,푸리마타운,서울특별시 관악구 신림동 1639-51,8
4566,풍림아이원3차(1007-1),서울특별시 강남구 대치동 1007-1,8
4573,풍림아이원4차(1007-2),서울특별시 강남구 대치동 1007-2,8
3686,풍림아트빌(277-43),서울특별시 서대문구 홍은동 277-43,8
4304,풍원팰리스,서울특별시 강서구 화곡동 925-5,8
1063,프라임펠리스,서울특별시 용산구 문배동 24-8,8
1656,하나플러스,서울특별시 노원구 공릉동 587-8,8
963,하이브,서울특별시 강동구 길동 456-2,8
191,한강아남,서울특별시 광진구 자양동 830,8
3731,한강타운,서울특별시 강서구 가양동 1460,8
193,한강현대,서울특별시 광진구 자양동 829,8
3552,한강현대,서울특별시 강동구 암사동 442-1,8
3556,한건,서울특별시 강동구 암사동 504-8,8
246,한국,서울특별시 중랑구 묵동 378,8
2043,한국현대,서울특별시 구로구 구로동 642-39,8
199,한라아파트,서울특별시 광진구 자양동 762,8
2226,한백고은,서울특별시 구로구 오류동 6-1,8
1012,한솔솔파크,서울특별시 강동구 둔촌동 611,8
4637,한솔애리즈601동,서울특별시 강동구 성내동 199-19,8
3624,한솔힐스빌,서울특별시 강북구 수유동 410-45,8
4333,한신베네스트아파트,서울특별시 강서구 화곡동 915-26,8
