apartment_id,apartment_name,apartment_address,subway_count
4816,대운브랜뉴,서울특별시 은평구 응암동 118-12,1
209,대원리버빌,서울특별시 광진구 자양동 587-6,1
1912,대원칸타빌,서울특별시 양천구 목동 808-5,1
1938,대원칸타빌3,서울특별시 양천구 목동 944,1
4088,대은팰리스뷰(101),서울특별시 강동구 암사동 503-31,1
4080,대은팰리스뷰(102),서울특별시 강동구 암사동 503-6,1
211,대종리버빌,서울특별시 광진구 자양동 553-314,1
5399,대주그린빌,서울특별시 강동구 성내동 420-16,1
5012,대진,서울특별시 강서구 화곡동 425-29,1
2490,대창센시티,서울특별시 동작구 사당동 1147,1
4970,대한아파트,서울특별시 강서구 화곡동 381-18,1
1891,대흥동태영아파트,서울특별시 마포구 대흥동 660,1
903,더그레이스,서울특별시 강남구 논현동 212-20,1
3170,더하이어,서울특별시 중랑구 망우동 508-6,1
2177,덕영드림,서울특별시 구로구 구로동 1282,1
2085,덕현중앙타워빌,서울특별시 강서구 내발산동 676-12,1
3510,데쟈뷰아파트,서울특별시 광진구 구의동 45-11,1
3415,도곡2차IPARK,서울특별시 강남구 도곡동 969,1
4953,도양라비앙아파트,서울특별시 강서구 화곡동 918-14,1
4621,도현블랑빌,서울특별시 중구 신당동 432-2164,1
612,독산동중앙하이츠빌,서울특별시 금천구 독산동 1140,1
621,독산현대,서울특별시 금천구 독산동 293-10,1
1654,돈암동해피트리,서울특별시 성북구 돈암동 642,1
1648,돈암힐스테이트,서울특별시 성북구 돈암동 639,1
3740,돈의문센트레빌,서울특별시 서대문구 냉천동 261,1
4213,동광갈현베르빌,서울특별시 은평구 갈현동 465-12,1
5300,동구싼타빌,서울특별시 강남구 삼성동 108-2,1
3855,동국화이트빌B동,서울특별시 양천구 신정동 879-5,1
2912,동궁리치웰(101동),서울특별시 송파구 가락동 196-1,1
2915,동궁리치웰(102동),서울특별시 송파구 가락동 196,1
1572,동궁리치웰문정(101),서울특별시 송파구 문정동 55-3,1
1570,동궁리치웰문정(102),서울특별시 송파구 문정동 55-14,1
594,동도센트리움(70-12),서울특별시 구로구 개봉동 70-12,1
3326,동도하이츠비동,서울특별시 서대문구 북가좌동 273-17,1
3336,동도하이츠에이동,서울특별시 서대문구 북가좌동 273-12,1
3851,동림,서울특별시 양천구 신정동 1019-4,1
2494,동문아트빌,서울특별시 동작구 사당동 235-76,1
5339,동민맥스빌A동,서울특별시 강남구 대치동 938-11,1
5318,동민맥스빌B동,서울특별시 강남구 대치동 938-13,1
2344,동부(101동~103동),서울특별시 구로구 오류동 336,1
2360,동부(105동~106동),서울특별시 구로구 오류동 339,1
1569,동부브리앙뜨1,서울특별시 송파구 문정동 74,1
1710,동부아파트,서울특별시 노원구 공릉동 705,1
2249,동산빌라,서울특별시 구로구 구로동 791-11,1
572,동서아파트(313-32),서울특별시 구로구 개봉동 313-32,1
1003,동서울오네뜨,서울특별시 강동구 길동 339-1,1
2355,동선,서울특별시 구로구 오류동 345,1
1256,동성,서울특별시 강서구 방화동 817,1
3214,동성5,서울특별시 중랑구 신내동 788,1
3149,동성네스트빌101,서울특별시 중랑구 면목동 1339-2,1
3145,동성네스트빌102,서울특별시 중랑구 면목동 1339-3,1
1652,동소문현대,서울특별시 성북구 돈암동 630,1
4333,동신대아,서울특별시 강서구 가양동 1459,1
1690,동신아파트,서울특별시 노원구 공릉동 745,1
2017,동아3,서울특별시 강서구 염창동 258-1,1
2739,동양,서울특별시 영등포구 양평동6가 100,1
4141,동양1차,서울특별시 동대문구 휘경동 115,1
4140,동양2차,서울특별시 동대문구 휘경동 117,1
4082,동양넥스빌,서울특별시 강동구 암사동 501-4,1
3867,동양부로미(926-4),서울특별시 양천구 신정동 926-4,1
1138,동양엔파트,서울특별시 중랑구 중화동 208-33,1
1132,동양엔파트2차,서울특별시 중랑구 중화동 454,1
957,동양타워,서울특별시 강동구 명일동 48-12,1
3249,동우,서울특별시 성북구 정릉동 727-7,1
3516,동우아파트,서울특별시 광진구 구의동 31-9,1
5401,동원2,서울특별시 강동구 성내동 456-8,1
3832,동원데쟈뷰,서울특별시 양천구 신정동 938-7,1
3835,동원로데오,서울특별시 양천구 신정동 1308,1
3785,동원월드타운,서울특별시 마포구 중동 395,1
969,동은그랜드,서울특별시 강동구 명일동 348-4,1
589,동인,서울특별시 구로구 개봉동 335-1,1
3163,동일,서울특별시 중랑구 면목동 376-5,1
1271,동일스위트리버2차,서울특별시 강서구 방화동 895,1
2594,동일스카이시티101동,서울특별시 중랑구 상봉동 284-11,1
5260,동일파크스위트,서울특별시 강남구 삼성동 100-14,1
1675,동진,서울특별시 성북구 종암동 10-178,1
1979,동해아파트,서울특별시 양천구 목동 405-293,1
4997,동호그린,서울특별시 강서구 화곡동 346-35,1
2298,동화,서울특별시 구로구 구로동 791-28,1
4951,동훈타마르(921-18),서울특별시 강서구 화곡동 921-18,1
3141,두산1,서울특별시 중랑구 면목동 1500,1
3118,두산2,서울특별시 중랑구 면목동 1510,1
3121,두산3,서울특별시 중랑구 면목동 1511,1
3136,두산4,서울특별시 중랑구 면목동 1522,1
75,두산위브트레지움,서울특별시 용산구 이촌동 301-155,1
3710,두성,서울특별시 은평구 역촌동 21-21,1
1064,둔촌늘푸른,서울특별시 강동구 둔촌동 65-4,1
5446,둔촌역아치스톤(101동),서울특별시 강동구 성내동 412,1
5405,둔촌역청구,서울특별시 강동구 성내동 419-1,1
1043,둔촌주공1단지,서울특별시 강동구 둔촌동 170-1,1
1041,둔촌주공2단지,서울특별시 강동구 둔촌동 174-1,1
1042,둔촌주공3단지,서울특별시 강동구 둔촌동 174-1,1
1044,둔촌주공4단지,서울특별시 강동구 둔촌동 170-1,1
1045,둔촌푸르지오,서울특별시 강동구 둔촌동 630,1
3991,드림리버빌,서울특별시 영등포구 당산동 378,1
5439,드림스빌,서울특별시 강동구 성내동 508-2,1
4824,드림캐시아1,서울특별시 은평구 응암동 116-26,1
4819,드림캐시아2,서울특별시 은평구 응암동 109-22,1
3887,"등촌1,2단지주공아파트",서울특별시 강서구 등촌동 687,1
3898,등촌5차보람쉬움,서울특별시 강서구 등촌동 633-28,1
3895,"등촌7,8단지주공아파트",서울특별시 강서구 등촌동 707,1
3901,등촌동보람쉬움아파트,서울특별시 강서구 등촌동 641-4,1
4339,디아이빌101동,서울특별시 강서구 가양동 239-1,1
3714,디오반,서울특별시 은평구 증산동 173-1,1
3239,라온유,서울특별시 성북구 정릉동 1034,1
4087,라움(492-45),서울특별시 강동구 암사동 492-45,1
1057,라이프101동(544)102동(544-1),서울특별시 강동구 둔촌동 544,1
1008,라인,서울특별시 강동구 길동 365-1,1
4879,라인성서,서울특별시 마포구 성산동 25-1,1
1976,래디앙아파트,서울특별시 양천구 목동 408-219,1
1879,래미안공덕5차,서울특별시 마포구 공덕동 469,1
5180,래미안그레이튼,서울특별시 강남구 역삼동 763-16,1
5169,래미안그레이튼(진달래2차),서울특별시 강남구 역삼동 762-3,1
353,래미안남가좌2차,서울특별시 서대문구 남가좌동 379,1
3271,래미안도봉,서울특별시 도봉구 도봉동 655,1
1670,래미안라센트,서울특별시 성북구 종암동 134,1
3759,래미안마포리버웰,서울특별시 마포구 용강동 502,1
5292,래미안삼성1차(103-22),서울특별시 강남구 삼성동 103-22,1
5267,래미안삼성1차(105-0),서울특별시 강남구 삼성동 105,1
5295,래미안삼성1차(201동),서울특별시 강남구 삼성동 102,1
698,래미안상도3차,서울특별시 동작구 상도동 431,1
4146,래미안수유,서울특별시 강북구 수유동 730,1
5078,래미안영등포프레비뉴,서울특별시 영등포구 신길동 4945,1
3763,래미안웰스트림,서울특별시 마포구 현석동 225,1
3530,래미안위브,서울특별시 동대문구 답십리동 1003,1
2742,래미안트윈파크,서울특별시 동작구 본동 494,1
4130,래미안하이리버,서울특별시 성동구 금호동2가 1217,1
4615,래미안하이베르,서울특별시 중구 신당동 851,1
3736,럭스빌(101동),서울특별시 은평구 증산동 174-5,1
3724,럭스빌(102동),서울특별시 은평구 증산동 174-3,1
5255,레미안삼성1차(101동),서울특별시 강남구 삼성동 104-10,1
4592,레이크시티,서울특별시 송파구 삼전동 8,1
2526,로데오현대,서울특별시 강남구 신사동 658,1
3872,로데오휘버스빌,서울특별시 양천구 신정동 893-9,1
119,로얄튼빌라,서울특별시 용산구 한남동 1-297,1
4584,로쟌뷰,서울특별시 송파구 석촌동 1-1,1
4756,롯데(505),서울특별시 노원구 중계동 505,1
2057,롯데1차,서울특별시 강서구 내발산동 728,1
1898,롯데캐슬위너,서울특별시 양천구 목동 956,1
4357,롯데캐슬파크(34),서울특별시 서초구 방배동 888-34,1
4411,롯데캐슬포레스트,서울특별시 서초구 방배동 844-27,1
4389,롯데캐슬헤론,서울특별시 서초구 방배동 754-1,1
887,리더스빌,서울특별시 강남구 논현동 192-1,1
3688,리더스파크,서울특별시 은평구 역촌동 85-41,1
663,리버스타운,서울특별시 금천구 독산동 1006-139,1
114,리버탑,서울특별시 용산구 한남동 802,1
109,리버티하우스,서울특별시 용산구 한남동 258,1
2032,리버펠리스1동,서울특별시 강서구 염창동 257,1
1989,리버하이츠,서울특별시 양천구 목동 131-45,1
1299,리안펠리체,서울특별시 영등포구 영등포동8가 45-8,1
4401,리첸시아방배,서울특별시 서초구 방배동 755-14,1
3775,리츠,서울특별시 마포구 연남동 564-35,1
3124,리치카운티,서울특별시 중랑구 면목동 1505,1
1363,리치타운,서울특별시 서초구 양재동 203-2,1
4450,리치팰리스,서울특별시 서초구 방배동 808-8,1
1196,린든빌(29-26),서울특별시 은평구 신사동 29-26,1
601,림괄,서울특별시 구로구 개봉동 199-4,1
1266,마곡드림힐,서울특별시 강서구 방화동 872,1
2042,마곡엠밸리10단지,서울특별시 강서구 마곡동 747,1
2045,마곡엠밸리11단지,서울특별시 강서구 마곡동 746,1
2046,마곡엠밸리12단지,서울특별시 강서구 마곡동 746-1,1
2040,마곡엠밸리1단지,서울특별시 강서구 마곡동 734,1
2054,마곡엠밸리2단지,서울특별시 강서구 마곡동 735,1
2053,마곡엠밸리3단지,서울특별시 강서구 마곡동 736,1
2041,마곡엠밸리5단지,서울특별시 강서구 마곡동 740,1
2051,마곡엠밸리6단지,서울특별시 강서구 마곡동 743,1
2048,마곡엠밸리8단지,서울특별시 강서구 마곡동 741,1
2044,마곡엠벨리(14단지),서울특별시 강서구 마곡동 750,1
2043,마곡엠벨리(15단지),서울특별시 강서구 마곡동 751,1
1270,마곡우림1차아파트,서울특별시 강서구 방화동 873,1
1255,마곡중앙하이츠아파트,서울특별시 강서구 방화동 852,1
1355,마로니에,서울특별시 서초구 양재동 352-7,1
871,마일스디오빌,서울특별시 강남구 논현동 58-2,1
3119,마젤란21,서울특별시 중랑구 면목동 1531,1
3427,마천금호어울림1차아파트,서울특별시 송파구 마천동 575,1
3426,마천대성,서울특별시 송파구 마천동 574,1
3423,마천동금호타운1,서울특별시 송파구 마천동 304,1
3760,마포대림1,서울특별시 마포구 용강동 500,1
377,마포쌍용황금아파트,서울특별시 마포구 마포동 253,1
1890,마포자이2차,서울특별시 마포구 대흥동 804,1
1797,만민하늘愛,서울특별시 은평구 대조동 59-48,1
3684,만민하늘애2차,서울특별시 은평구 역촌동 42-7,1
4299,망원동동원데쟈뷰,서울특별시 마포구 망원동 516,1
2599,매원아파트,서울특별시 중랑구 상봉동 136-100,1
3059,메이(124-12),서울특별시 용산구 이태원동 124-12,1
5444,메이저,서울특별시 강동구 성내동 429-6,1
4084,메이저(474-21),서울특별시 강동구 암사동 474-21,1
5345,메트로,서울특별시 강남구 대치동 901-51,1
4835,메트로럭스,서울특별시 은평구 응암동 110-9,1
4849,명남(122-10),서울특별시 은평구 응암동 122-10,1
1192,명남(23-45),서울특별시 은평구 신사동 23-45,1
3689,명남뉴,서울특별시 은평구 역촌동 83-26,1
3701,명남뉴(32-3),서울특별시 은평구 역촌동 32-3,1
4798,명남뉴타운,서울특별시 은평구 불광동 16-142,1
4813,명남더블레스,서울특별시 은평구 응암동 577-16,1
4820,명남래희안(122-4),서울특별시 은평구 응암동 122-4,1
3730,명남태봉,서울특별시 은평구 증산동 202-7,1
2107,명덕,서울특별시 강서구 내발산동 655-5,1
5109,명수대한양,서울특별시 동작구 흑석동 38-58,1
5102,명수대현대,서울특별시 동작구 흑석동 10,1
967,명일동다성이즈빌아파트,서울특별시 강동구 명일동 358,1
950,명일우성,서울특별시 강동구 명일동 42,1
960,명일진로,서울특별시 강동구 명일동 47-12,1
4933,명주캐슬(61-9),서울특별시 강서구 화곡동 61-9,1
1181,명진(200-115),서울특별시 은평구 신사동 200-115,1
1186,명진(348-7),서울특별시 은평구 신사동 348-7,1
2127,명진에버그린,서울특별시 강서구 내발산동 716,1
1212,모델리안1,서울특별시 은평구 신사동 39-21,1
4853,모아(365-35),서울특별시 은평구 응암동 365-35,1
1951,목동대림,서울특별시 양천구 목동 405,1
3822,목동동보,서울특별시 양천구 신정동 993-1,1
3821,목동삼성쉐르빌Ⅱ,서울특별시 양천구 신정동 318-12,1
1964,목동센트럴푸르지오,서울특별시 양천구 목동 404-13,1
3854,목동신세계아파트,서울특별시 양천구 신정동 119-175,1
1930,목동신시가지7,서울특별시 양천구 목동 925,1
3815,목동신시가지8,서울특별시 양천구 신정동 314,1
1978,목동진흥,서울특별시 양천구 목동 539-6,1
1939,목동청구한신아파트,서울특별시 양천구 목동 929,1
1942,목동현대1,서울특별시 양천구 목동 932,1
3795,목동현대3차,서울특별시 양천구 신정동 1279,1
3842,목동휘버스,서울특별시 양천구 신정동 995-3,1
4281,몬드리안,서울특별시 마포구 망원동 470-1,1
3777,무지개에이,서울특별시 마포구 연남동 364-8,1
247,묵동포레시타,서울특별시 중랑구 묵동 393,1
2095,문국,서울특별시 강서구 내발산동 708-1,1
3719,문영마운틴(167-2),서울특별시 은평구 증산동 167-2,1
1558,문정대우푸르지오1차,서울특별시 송파구 문정동 18,1
1553,문정대우푸르지오2차,서울특별시 송파구 문정동 19,1
1564,문정동아,서울특별시 송파구 문정동 15,1
1004,문화1,서울특별시 강동구 길동 356-8,1
3843,미광,서울특별시 양천구 신정동 881-16,1
4666,미도,서울특별시 노원구 상계동 766-1,1
2132,미도빌라B동,서울특별시 구로구 구로동 792-58,1
3692,미랜드,서울특별시 은평구 역촌동 39-1,1
2902,미랜드퀸,서울특별시 송파구 풍납동 254,1
1070,미랜드퀸아파트101동,서울특별시 강동구 둔촌동 46-41,1
286,미륭,서울특별시 노원구 월계동 13,1
285,미성,서울특별시 노원구 월계동 13,1
4913,미성아파트(연립),서울특별시 강서구 화곡동 409-248,1
1133,미영리치타운,서울특별시 중랑구 중화동 207-14,1
1131,미영리치타운103,서울특별시 중랑구 중화동 207-12,1
4297,미원2,서울특별시 마포구 망원동 433-9,1
2358,미진주택B동,서울특별시 구로구 오류동 12-2,1
5294,미켈란107,서울특별시 강남구 삼성동 107,1
4589,밀란체1,서울특별시 송파구 석촌동 227-12,1
1758,밀레니엄삼우,서울특별시 은평구 수색동 148-2,1
2773,반포경남아파트,서울특별시 서초구 반포동 1-8,1
2767,반포주공1단지,서울특별시 서초구 반포동 757,1
2787,반포파크빌,서울특별시 서초구 반포동 3-3,1
2759,반포푸르지오,서울특별시 서초구 반포동 10,1
2803,반포훼밀리빌,서울특별시 서초구 반포동 49-6,1
2782,반포힐스테이트,서울특별시 서초구 반포동 16-6,1
2037,밝은햇살,서울특별시 강서구 염창동 266,1
382,밤섬리버베르빌,서울특별시 마포구 상수동 395,1
3764,밤섬힐스테이트,서울특별시 마포구 현석동 220,1
4489,방배2차e-편한세상,서울특별시 서초구 방배동 881-26,1
4419,방배갤러리,서울특별시 서초구 방배동 806-3,1
4434,방배대우멤버스카운티(809-17),서울특별시 서초구 방배동 809-17,1
4499,방배대우멤버스카운티201,서울특별시 서초구 방배동 809-26,1
4441,방배대우유로카운티,서울특별시 서초구 방배동 847-34,1
4497,방배렉슬,서울특별시 서초구 방배동 802-10,1
4453,방배롯데캐슬로제,서울특별시 서초구 방배동 849-30,1
4508,방배빌라트,서울특별시 서초구 방배동 841-4,1
4403,방배샤인힐6차,서울특별시 서초구 방배동 840-1,1
4414,방배신삼호,서울특별시 서초구 방배동 725,1
4406,방배씨티(보성),서울특별시 서초구 방배동 836-1,1
4380,방배아크로리버,서울특별시 서초구 방배동 752-36,1
4422,방배포레스트,서울특별시 서초구 방배동 846-4,1
4464,방배힐2차,서울특별시 서초구 방배동 808-11,1
1290,방신서광,서울특별시 강서구 방화동 871,1
2705,방학동삼성래미안1,서울특별시 도봉구 방학동 720-18,1
2693,방학동삼성래미안2,서울특별시 도봉구 방학동 715-12,1
1283,방화4단지,서울특별시 강서구 방화동 831,1
1254,방화5,서울특별시 강서구 방화동 814,1
1295,방화동2차태승훼미리,서울특별시 강서구 방화동 885,1
1252,방화동동부센트레빌(875번지),서울특별시 강서구 방화동 875,1
5393,배재현대,서울특별시 강동구 고덕동 312,1
2456,백경,서울특별시 동작구 상도1동 328-11,1
2310,백록빌라,서울특별시 구로구 구로동 806-64,1
647,백운,서울특별시 금천구 독산동 1135,1
2408,백운스위트빌,서울특별시 금천구 시흥동 959-11,1
2198,번영빌라,서울특별시 구로구 구로동 745-8,1
1137,범양프레체,서울특별시 중랑구 중화동 208-4,1
1627,베라체캠퍼스,서울특별시 동대문구 회기동 346-18,1
2971,베스트빌,서울특별시 강동구 천호동 37-24,1
4586,베스트휴,서울특별시 송파구 석촌동 227-10,1
4842,벧엘블레스빌,서울특별시 은평구 응암동 119-16,1
4466,벨루체팰리스,서울특별시 서초구 방배동 808-10,1
2013,벽산늘푸른,서울특별시 강서구 염창동 290,1
2629,벽산라이브파크,서울특별시 강북구 미아동 1354,1
5075,보라매경남아너스빌,서울특별시 영등포구 신길동 4780,1
5084,보라매정은벚꽃마을,서울특별시 영등포구 신길동 4944,1
3360,보라매파크빌,서울특별시 동작구 신대방동 711,1
562,보람,서울특별시 양천구 신월동 457-15,1
3900,보람(640),서울특별시 강서구 등촌동 640,1
4726,보람그린102동,서울특별시 노원구 상계동 1094,1
4716,보람그린APT101동,서울특별시 노원구 상계동 1090-2,1
2996,보람아파트,서울특별시 강동구 천호동 287-25,1
2118,보람하이빌,서울특별시 강서구 내발산동 711-1,1
378,보성,서울특별시 마포구 마포동 442,1
3805,보성주상복합,서울특별시 양천구 신정동 992-1,1
4063,보화2차,서울특별시 송파구 거여동 258-7,1
867,봉천동,서울특별시 관악구 봉천동 673-82,1
3010,부강아파트,서울특별시 강동구 천호동 317-31,1
3878,부영,서울특별시 강서구 등촌동 691-3,1
4730,북부현대,서울특별시 노원구 상계동 1273,1
4661,북한산굿모닝,서울특별시 강북구 우이동 175,1
4799,북한산동호스카이,서울특별시 은평구 불광동 644,1
4788,북한산한양수자인아파트,서울특별시 은평구 불광동 636,1
4773,북한산현대힐스테이트3차아파트,서울특별시 은평구 불광동 641,1
4395,브라운스톤방배,서울특별시 서초구 방배동 899-16,1
2716,브라운스톤방학아파트,서울특별시 도봉구 방학동 713,1
2960,브라운스톤암사아파트,서울특별시 강동구 천호동 288-29,1
3969,브라운스톤영등포,서울특별시 영등포구 영등포동7가 202,1
240,브라운스톤태릉,서울특별시 중랑구 묵동 387,1
1565,브리앙뜨,서울특별시 송파구 문정동 63-8,1
3845,블레스빌,서울특별시 양천구 신정동 340,1
4482,비젼21(2차),서울특별시 서초구 방배동 849-1,1
3633,비젼아파트102동,서울특별시 동대문구 장안동 454-2,1
380,비체힐리버뷰,서울특별시 마포구 마포동 449,1
4720,비콘드림힐2,서울특별시 노원구 상계동 1308,1
284,사슴3,서울특별시 노원구 월계동 320-11,1
5026,산내들,서울특별시 강서구 화곡동 894-1,1
1779,산호,서울특별시 은평구 구산동 21-61,1
2389,산호시티빌,서울특별시 금천구 시흥동 999-1,1
313,삼능스페이스향,서울특별시 노원구 월계동 380-1,1
2084,삼대,서울특별시 강서구 내발산동 698-1,1
1277,삼도,서울특별시 강서구 방화동 140-2,1
148,삼민,서울특별시 광진구 중곡동 609,1
959,삼보힐아파트,서울특별시 강동구 명일동 312-256,1
5287,삼부아그레빌,서울특별시 강남구 삼성동 98-11,1
5274,삼부아파트(101동),서울특별시 강남구 삼성동 99-13,1
5251,삼부아파트102동,서울특별시 강남구 삼성동 99,1
4656,삼선현대힐스테이트,서울특별시 성북구 삼선동2가 420,1
1955,삼성(528-7),서울특별시 양천구 목동 528-7,1
4074,삼성광나루,서울특별시 강동구 암사동 508,1
3099,삼성광장1,서울특별시 광진구 광장동 561,1
3103,삼성광장2,서울특별시 광진구 광장동 453-1,1
2500,삼성그린(205),서울특별시 동작구 사당동 205,1
1282,삼성꽃마을,서울특별시 강서구 방화동 858,1
4901,삼성다빈치(917-14),서울특별시 강서구 화곡동 917-14,1
5288,삼성동대성유니드,서울특별시 강남구 삼성동 129,1
5265,삼성동드림하우스,서울특별시 강남구 삼성동 47-18,1
5241,삼성동롯데아파트,서울특별시 강남구 삼성동 17,1
5281,삼성동신도브래뉴,서울특별시 강남구 삼성동 121-38,1
5279,삼성동에스케이뷰,서울특별시 강남구 삼성동 101,1
5269,삼성동헤렌하우스2(82-4),서울특별시 강남구 삼성동 82-4,1
701,삼성래미안2,서울특별시 동작구 상도동 421,1
2631,삼성래미안트리베라2단지,서울특별시 강북구 미아동 812,1
152,삼성로얄2,서울특별시 광진구 중곡동 109-13,1
145,삼성로얄3,서울특별시 광진구 중곡동 109-2,1
5246,삼성리치빌1,서울특별시 강남구 삼성동 52-9,1
4841,삼성맨션,서울특별시 은평구 응암동 120-50,1
909,삼성빌라트,서울특별시 강남구 논현동 79-5,1
5268,삼성오네뜨,서울특별시 강남구 삼성동 127-5,1
2831,삼성청담공원아파트,서울특별시 강남구 청담동 60,1
5243,삼성파크,서울특별시 강남구 삼성동 126,1
5454,삼성파크타워,서울특별시 강동구 성내동 459-9,1
5284,삼성펠리스,서울특별시 강남구 삼성동 129-5,1
5263,삼성풍림2차아파트,서울특별시 강남구 삼성동 104,1
2019,삼성한마음,서울특별시 강서구 염창동 244-2,1
4286,삼성화원,서울특별시 마포구 망원동 494,1
3454,삼안리치10차,서울특별시 용산구 후암동 123-51,1
5016,삼우아파트,서울특별시 강서구 화곡동 1088-8,1
4321,삼우월드,서울특별시 마포구 망원동 384-7,1
4878,삼우캐슬,서울특별시 마포구 성산동 646-2,1
4298,삼우하이뷰,서울특별시 마포구 망원동 381-9,1
1027,삼유스위트빌,서울특별시 강동구 길동 241-5,1
4785,삼익(217-9),서울특별시 은평구 불광동 217-9,1
3425,삼익1,서울특별시 송파구 마천동 573,1
1678,삼익4단지아파트,서울특별시 노원구 공릉동 714,1
1136,삼익아파트.상가동,서울특별시 중랑구 중화동 438,1
971,삼익파크맨션,서울특별시 강동구 길동 53,1
5069,삼익플라주101동,서울특별시 영등포구 양평동3가 104,1
5067,삼익플라주201동,서울특별시 영등포구 양평동3가 105,1
4891,삼익플라주서교2차,서울특별시 마포구 성산동 634-5,1
5014,삼익플로리아,서울특별시 강서구 화곡동 900-39,1
1998,삼정그린코아,서울특별시 강서구 염창동 282,1
1291,삼정코아,서울특별시 강서구 방화동 567-4,1
2205,삼주빌라,서울특별시 구로구 구로동 798-11,1
280,삼창,서울특별시 노원구 월계동 448-3,1
1381,삼풍아파트,서울특별시 서초구 서초동 1685,1
2036,삼현팰리채,서울특별시 강서구 염창동 250-1,1
587,삼호,서울특별시 구로구 개봉동 471,1
4398,삼호2,서울특별시 서초구 방배동 758-4,1
295,삼호3,서울특별시 노원구 월계동 13,1
279,삼호4,서울특별시 노원구 월계동 12,1
2463,삼호그린,서울특별시 동작구 사당동 1138,1
5025,삼호그린(346-19),서울특별시 강서구 화곡동 346-19,1
4065,삼호아파트,서울특별시 송파구 거여동 136,1
2453,삼호한숲,서울특별시 영등포구 양평동4가 94,1
4079,삼화그린,서울특별시 강동구 암사동 454-10,1
4285,삼화아크빌(470-2),서울특별시 마포구 망원동 470-2,1
4317,삼화아크빌(470-39),서울특별시 마포구 망원동 470-39,1
574,삼환,서울특별시 구로구 개봉동 470,1
2836,삼환(101동),서울특별시 강남구 청담동 10,1
5319,삼환SOGOOD,서울특별시 강남구 대치동 938-16,1
3752,삼환나띠르빌,서울특별시 마포구 아현동 732,1
720,삼환나우빌(520-0),서울특별시 동작구 상도동 520,1
3272,삼환도봉,서울특별시 도봉구 도봉동 87,1
3939,삼환로즈빌,서울특별시 구로구 고척동 336,1
618,삼환아파트,서울특별시 금천구 독산동 1006-132,1
4694,상계1차중앙하이츠,서울특별시 노원구 상계동 1279,1
4678,상계2차중앙하이츠,서울특별시 노원구 상계동 1282,1
4695,상계대림e편한세상,서울특별시 노원구 상계동 1301,1
4692,상계주공1(고층),서울특별시 노원구 상계동 765,1
4719,상계주공1(저층),서울특별시 노원구 상계동 765,1
4691,상계주공10(고층),서울특별시 노원구 상계동 666,1
4705,상계주공10(저층),서울특별시 노원구 상계동 666,1
4683,상계주공11(고층),서울특별시 노원구 상계동 652,1
4682,상계주공12(고층),서울특별시 노원구 상계동 647,1
4685,상계주공13(고층),서울특별시 노원구 상계동 637,1
4675,상계주공14(고층),서울특별시 노원구 상계동 626,1
4727,상계주공14(저층),서울특별시 노원구 상계동 626,1
4672,상계주공16(고층),서울특별시 노원구 상계동 624,1
4696,상계주공2(고층),서울특별시 노원구 상계동 740,1
4715,상계주공2(저층),서울특별시 노원구 상계동 740,1
4687,상계주공9(고층),서울특별시 노원구 상계동 670,1
704,상도동래미안1차,서울특별시 동작구 상도동 450,1
691,상도동삼호아파트,서울특별시 동작구 상도동 408,1
732,상도파크자이,서울특별시 동작구 상도동 900,1
724,상도팰리스,서울특별시 동작구 상도동 460,1
707,상도현대,서울특별시 동작구 상도동 412,1
706,상도효성해링턴플레이스,서울특별시 동작구 상도동 536,1
705,상도휴엔하임,서울특별시 동작구 상도동 363-164,1
1977,상록,서울특별시 양천구 목동 806-18,1
2450,상록수,서울특별시 영등포구 양평동2가 45,1
5157,상목에버빌A,서울특별시 관악구 신림동 1559-15,1
5154,상목에버빌B,서울특별시 관악구 신림동 1559-19,1
2589,상봉듀오트리스,서울특별시 중랑구 상봉동 501,1
2120,상산노블레스빌,서울특별시 강서구 내발산동 698-7,1
1060,상상프리,서울특별시 강동구 둔촌동 435-2,1
385,상수동월드메르디앙,서울특별시 마포구 상수동 363,1
384,상수두산위브,서울특별시 마포구 상수동 396,1
4763,상아,서울특별시 노원구 중계동 505,1
4282,상암마젤란21,서울특별시 마포구 망원동 513,1
586,상우,서울특별시 구로구 개봉동 473,1
4498,상지리츠빌4차(843-13),서울특별시 서초구 방배동 843-13,1
4448,상지리츠빌6차,서울특별시 서초구 방배동 843-10,1
5210,상지리츠빌역삼2차,서울특별시 강남구 역삼동 761-3,1
726,상진아파트,서울특별시 동작구 상도동 323-4,1
3015,새롬트윈스아파트(A동),서울특별시 강동구 천호동 39-7,1
3774,새마을,서울특별시 마포구 연남동 244-15,1
2090,새신아,서울특별시 강서구 내발산동 673-6,1
1774,새천년드림,서울특별시 은평구 구산동 213-17,1
1342,새티스,서울특별시 서초구 양재동 359,1
722,샤인,서울특별시 동작구 상도동 350-5,1
5457,샤인빌(A동),서울특별시 강동구 성내동 382-1,1
1897,서강GS,서울특별시 마포구 신정동 30,1
4832,서강스카이빌,서울특별시 은평구 응암동 109-3,1
4851,서강스카이빌2,서울특별시 은평구 응암동 116-17,1
4812,서강스카이빌3(116-24),서울특별시 은평구 응암동 116-24,1
4856,서강오벨리스크스위트,서울특별시 마포구 창전동 442,1
5375,서경아파트,서울특별시 송파구 방이동 124-18,1
1741,서경하누리아파트,서울특별시 노원구 공릉동 493-20,1
299,서광,서울특별시 노원구 월계동 922,1
